wv,Eu,Er,Ho,Tb,Sm,Dy,Tm
675.1,2.80E-05,0.00013602,9.23E-05,3.26E-05,0.00045229,0.00047601,0.0001117
675.33,2.45E-05,0.00013199,9.36E-05,2.68E-05,0.00044885,0.00047364,0.00011339
675.56,2.44E-05,0.00012446,9.62E-05,2.29E-05,0.00045552,0.00046091,0.00010886
675.79,2.18E-05,0.00011684,9.63E-05,1.98E-05,0.00046219,0.00044817,0.00010788
676.03,1.83E-05,0.00010991,9.62E-05,2.23E-05,0.0004613,0.00043747,0.0001073
676.26,2.18E-05,0.00010935,9.89E-05,2.33E-05,0.00044099,0.00043201,0.00011072
676.49,2.42E-05,9.51E-05,0.00010125,1.88E-05,0.00042067,0.00042655,0.00010696
676.72,2.60E-05,8.72E-05,0.00010268,2.05E-05,0.00040035,0.0004211,0.00010846
676.96,2.35E-05,8.85E-05,0.00010908,2.67E-05,0.00038182,0.00040372,0.00010387
677.19,2.84E-05,8.92E-05,0.00011278,3.12E-05,0.00036332,0.00038612,0.00010274
677.42,2.38E-05,8.92E-05,0.00012498,4.70E-05,0.00034481,0.00036853,9.67E-05
677.65,2.31E-05,8.46E-05,0.00013317,5.59E-05,0.00036583,0.00035822,9.44E-05
677.89,3.07E-05,8.60E-05,0.00013492,5.59E-05,0.00040496,0.00035124,9.77E-05
678.12,3.10E-05,8.36E-05,0.00014834,7.21E-05,0.00044409,0.00034426,9.70E-05
678.35,3.17E-05,8.98E-05,0.00016093,8.89E-05,0.00045158,0.00034,9.51E-05
678.58,2.93E-05,8.18E-05,0.00017069,0.00010628,0.00040941,0.00034,9.47E-05
678.82,2.91E-05,8.07E-05,0.00017984,0.00012511,0.00036724,0.00034,9.31E-05
679.05,3.25E-05,8.13E-05,0.00018591,0.0001354,0.00033106,0.00033771,9.28E-05
679.28,3.76E-05,7.97E-05,0.00019258,0.00016,0.00035321,0.00031313,9.72E-05
679.51,3.58E-05,7.09E-05,0.00019871,0.00018151,0.00037536,0.00028855,9.65E-05
679.74,3.79E-05,5.84E-05,0.00020095,0.00019653,0.00039751,0.00026397,9.48E-05
679.98,3.84E-05,6.25E-05,0.00020148,0.00021196,0.00040998,0.00026312,9.60E-05
680.21,3.29E-05,5.99E-05,0.00020182,0.00023506,0.00042,0.00026828,9.28E-05
680.44,3.53E-05,5.65E-05,0.0001923,0.00023375,0.00043002,0.00027344,9.40E-05
680.67,3.46E-05,4.89E-05,0.00018861,0.00023325,0.00043698,0.00028943,9.28E-05
680.91,3.81E-05,5.03E-05,0.00017976,0.00022967,0.00044092,0.00031614,8.87E-05
681.14,4.31E-05,4.94E-05,0.00016906,0.00022889,0.00044487,0.00034286,9.15E-05
681.37,4.09E-05,4.72E-05,0.0001624,0.00023154,0.00045078,0.00036071,9.05E-05
681.6,4.20E-05,4.27E-05,0.00015393,0.00021473,0.00046413,0.00034493,8.69E-05
681.84,4.43E-05,4.88E-05,0.00014516,0.00019813,0.00047749,0.00032914,8.80E-05
682.07,4.90E-05,5.78E-05,0.00013925,0.00018372,0.00049085,0.00031335,9.21E-05
682.3,5.75E-05,5.74E-05,0.00013572,0.00017308,0.00049283,0.00031172,9.19E-05
682.54,5.93E-05,5.49E-05,0.0001265,0.00014983,0.00049374,0.00031142,9.71E-05
682.77,6.44E-05,5.74E-05,0.00012375,0.00013733,0.00049465,0.00031112,9.63E-05
683,7.17E-05,6.04E-05,0.00011774,0.00012552,0.00050027,0.00030911,9.86E-05
683.23,6.93E-05,5.51E-05,0.00013317,0.00010733,0.00050877,0.00030608,9.70E-05
683.47,6.73E-05,5.55E-05,0.00013395,9.03E-05,0.00051728,0.00030304,9.59E-05
683.7,6.92E-05,5.19E-05,0.00013658,8.02E-05,0.00052767,0.00029931,9.26E-05
683.93,6.80E-05,5.41E-05,0.00013542,7.25E-05,0.00054195,0.00029414,9.15E-05
684.16,7.00E-05,3.17E-05,0.00013467,6.56E-05,0.00055622,0.00028898,9.98E-05
684.4,7.35E-05,2.15E-05,0.0001319,5.95E-05,0.00056989,0.00028424,0.00010055
684.63,7.45E-05,1.97E-05,0.00012854,4.93E-05,0.00056716,0.00029092,9.85E-05
684.86,8.25E-05,1.29E-05,0.00013526,4.93E-05,0.00056443,0.0002976,9.22E-05
685.09,8.37E-05,1.89E-05,0.00013204,4.27E-05,0.00056169,0.00030428,9.27E-05
685.33,8.87E-05,1.91E-05,0.00013061,3.22E-05,0.00056257,0.00030126,8.93E-05
685.56,9.89E-05,2.70E-05,0.00011417,3.46E-05,0.0005647,0.00029488,9.04E-05
685.79,0.00011148,3.10E-05,0.00010644,2.70E-05,0.00056683,0.0002885,9.28E-05
686.03,0.00012312,3.58E-05,9.87E-05,2.00E-05,0.00056621,0.00028884,9.38E-05
686.26,0.00014547,3.17E-05,8.57E-05,5.95E-06,0.00056226,0.00029735,9.89E-05
686.49,0.00016324,4.91E-05,8.05E-05,-6.46E-06,0.00055831,0.00030586,8.92E-05
686.72,0.00018736,5.39E-05,7.72E-05,-1.39E-05,0.00055782,0.00030934,8.65E-05
686.96,0.00022341,5.36E-05,7.49E-05,-1.22E-05,0.00057545,0.00028655,8.84E-05
687.19,0.0002718,6.08E-05,6.48E-05,-1.61E-05,0.00059307,0.00026376,9.05E-05
687.42,0.00034174,6.16E-05,6.35E-05,-1.52E-05,0.0006107,0.00024096,9.14E-05
687.65,0.00043352,7.19E-05,6.02E-05,-1.00E-05,0.00064604,0.00024514,9.55E-05
687.89,0.00054951,7.76E-05,5.16E-05,-1.15E-05,0.00068403,0.00025334,9.43E-05
688.12,0.000703,8.65E-05,5.13E-05,-5.96E-06,0.00072203,0.00026155,9.01E-05
688.35,0.00090495,9.38E-05,4.89E-05,-5.75E-06,0.00075667,0.00026095,8.44E-05
688.59,0.0011358,0.00010811,5.35E-05,1.97E-06,0.00078889,0.00025396,8.21E-05
688.82,0.0014016,0.00013095,5.28E-05,1.69E-05,0.00082112,0.00024696,8.54E-05
689.05,0.001686,0.00015012,4.79E-05,1.30E-05,0.00084072,0.00024235,8.81E-05
689.28,0.0019772,0.00016384,4.08E-05,8.44E-06,0.00082948,0.00024357,8.92E-05
689.52,0.0022532,0.00018487,4.55E-05,1.15E-05,0.00081823,0.00024479,9.18E-05
689.75,0.002504,0.00020105,4.02E-05,1.13E-05,0.00080701,0.000246,9.43E-05
689.98,0.0027081,0.00021185,3.80E-05,8.84E-06,0.00083042,0.00024509,9.31E-05
690.22,0.0028667,0.0002257,4.13E-05,1.01E-05,0.00085384,0.00024417,9.46E-05
690.45,0.0029573,0.00024205,4.08E-05,1.15E-05,0.00087725,0.00024326,9.67E-05
690.68,0.0029642,0.00026002,4.33E-05,1.18E-05,0.00089113,0.00025968,0.00010364
690.91,0.002893,0.00027671,4.03E-05,1.35E-05,0.00090117,0.00028309,0.00010719
691.15,0.0027342,0.0002771,3.63E-05,1.01E-05,0.00091121,0.00030651,0.00011047
691.38,0.0025343,0.00029196,3.65E-05,1.65E-05,0.00094549,0.00031407,0.00011004
691.61,0.0023107,0.00030894,3.75E-05,1.55E-05,0.0010127,0.00030008,0.0001125
691.85,0.0020872,0.00031308,2.83E-05,5.76E-06,0.0010799,0.00028609,0.00011371
692.08,0.0018723,0.00032378,2.90E-05,7.32E-06,0.0011333,0.00027541,0.00011054
692.31,0.0016976,0.00033503,2.77E-05,4.59E-06,0.0010989,0.00028575,0.00012904
692.55,0.001562,0.00034854,2.34E-05,6.04E-06,0.0010646,0.00029609,0.00012939
692.78,0.0014761,0.00035452,2.15E-05,5.98E-06,0.0010302,0.00030644,0.0001191
693.01,0.0014506,0.0003575,1.82E-05,6.11E-07,0.0010774,0.0003049,0.00011014
693.24,0.0014914,0.00036245,1.47E-05,-3.53E-07,0.0011392,0.00030125,0.0001092
693.48,0.0016247,0.00037882,1.87E-05,4.71E-07,0.0012009,0.0002976,0.00010538
693.71,0.0017929,0.0003859,2.00E-05,-7.99E-07,0.0012483,0.00030199,0.00011102
693.94,0.0020036,0.00038448,1.99E-05,1.53E-06,0.0012845,0.00031264,0.00010922
694.18,0.0022336,0.00038151,2.44E-05,1.25E-05,0.0013208,0.00032329,0.00010718
694.41,0.002475,0.0003835,2.35E-05,1.36E-05,0.00136,0.00032622,0.00011581
694.64,0.0027191,0.00036973,2.09E-05,1.29E-05,0.0014072,0.00030887,0.00010082
694.88,0.0029506,0.00036174,2.39E-05,1.42E-05,0.0014543,0.00029152,0.00010462
695.11,0.003174,0.00034446,1.68E-05,3.04E-06,0.0015015,0.00027418,0.00011871
695.34,0.0033754,0.00032703,1.50E-05,6.73E-06,0.001558,0.00026315,0.00013131
695.58,0.0035435,0.00030634,1.73E-05,1.20E-06,0.0016146,0.0002522,0.00012986
695.81,0.0036757,0.00028935,1.35E-05,3.05E-06,0.0016712,0.00024124,0.00012991
696.04,0.0037857,0.00026685,1.75E-05,6.87E-06,0.0016652,0.00024529,0.00015858
696.28,0.0038348,0.00027106,1.52E-05,9.33E-06,0.001633,0.00025564,0.00016522
696.51,0.0038485,0.00028094,1.50E-05,3.70E-07,0.0016007,0.00026599,0.00016507
696.74,0.0038096,0.00029425,8.56E-06,-3.73E-06,0.0016034,0.00027468,0.00016297
696.98,0.0037111,0.00031612,1.16E-05,-9.67E-07,0.0016546,0.00028108,0.00016038
697.21,0.0035669,0.00035418,6.95E-06,-9.30E-06,0.0017057,0.00028747,0.00015811
697.44,0.0033738,0.00041452,1.25E-05,3.70E-07,0.001752,0.00029107,0.00015533
697.67,0.0031528,0.00048742,1.55E-05,3.17E-06,0.0017669,0.00027676,0.00015304
697.91,0.0029324,0.00056355,1.53E-05,7.22E-06,0.0017818,0.00026244,0.00015348
698.14,0.0026971,0.00063186,1.73E-05,6.30E-06,0.0017968,0.00024813,0.00015202
698.37,0.0024598,0.00070225,9.82E-06,3.52E-07,0.0018205,0.00024341,0.00012249
698.61,0.0022335,0.00075257,1.04E-05,-5.88E-06,0.0018458,0.00024036,0.00011366
698.84,0.0020225,0.00080569,8.09E-06,-5.04E-07,0.001871,0.00023732,0.00011579
699.07,0.0018453,0.00084197,9.64E-06,-2.12E-06,0.0018991,0.00024188,0.00011721
699.31,0.0016974,0.00087013,6.89E-06,-5.98E-06,0.0019292,0.00025223,0.00011692
699.54,0.0015812,0.00087035,1.02E-05,3.69E-06,0.0019594,0.00026259,0.00011715
699.77,0.0014827,0.00084536,8.13E-06,-2.10E-06,0.0019788,0.00026662,0.00011696
700.01,0.0013963,0.00080912,3.86E-06,-6.21E-06,0.0019712,0.00025474,0.00011562
700.24,0.0013042,0.00076,6.54E-06,-4.81E-06,0.0019636,0.00024286,0.00011227
700.47,0.0012122,0.00071662,-2.32E-06,-1.41E-05,0.0019559,0.00023105,0.00011817
700.71,0.001116,0.00066074,-8.29E-06,-1.99E-05,0.0019389,0.0002542,0.00011656
700.94,0.0010244,0.00060696,-6.35E-06,-1.71E-05,0.0019218,0.00027736,0.00011751
701.17,0.00092619,0.00055067,-5.65E-06,-1.69E-05,0.0019048,0.00030051,0.0001138
701.41,0.00083044,0.00049416,-8.24E-06,-2.15E-05,0.0019414,0.00029581,0.00010666
701.64,0.00073919,0.00045107,-5.77E-06,-1.46E-05,0.001999,0.00028027,0.00010635
701.87,0.00064985,0.00040894,-8.26E-06,-2.10E-05,0.0020566,0.00026473,0.0001022
702.11,0.00057728,0.0003792,-7.15E-06,-1.46E-05,0.0020835,0.00025173,0.00010001
702.34,0.00051375,0.00034277,-4.32E-06,-1.22E-05,0.002071,0.00024197,9.65E-05
702.58,0.00046069,0.00031686,-7.09E-06,-1.70E-05,0.0020585,0.00023222,9.96E-05
702.81,0.00041553,0.00028408,3.20E-06,-7.18E-06,0.0020446,0.00022448,9.09E-05
703.04,0.00037609,0.00025814,6.00E-06,1.25E-06,0.0020229,0.00022753,8.86E-05
703.28,0.00034251,0.00023729,6.57E-06,5.58E-06,0.0020013,0.00023057,8.49E-05
703.51,0.00031792,0.0002122,9.83E-06,5.59E-06,0.0019796,0.00023362,7.33E-05
703.74,0.00029526,0.00018802,1.68E-05,1.07E-05,0.0019893,0.0002356,7.26E-05
703.98,0.00027204,0.00015879,1.55E-05,1.03E-05,0.0020033,0.00023743,6.97E-05
704.21,0.00026057,0.0001409,1.64E-05,1.09E-05,0.0020173,0.00023926,7.15E-05
704.44,0.00024794,0.0001223,1.82E-05,6.78E-06,0.0020261,0.00023546,7.41E-05
704.68,0.00024259,0.00010894,1.53E-05,3.99E-06,0.0020312,0.00022783,7.66E-05
704.91,0.00023073,9.47E-05,1.65E-05,3.11E-06,0.0020364,0.00022021,7.22E-05
705.14,0.00022886,8.58E-05,1.23E-05,-1.61E-07,0.0020414,0.00021288,7.44E-05
705.38,0.00022511,8.01E-05,1.69E-05,-2.62E-06,0.002046,0.00020617,7.35E-05
705.61,0.00022198,6.96E-05,1.59E-05,-6.46E-06,0.0020506,0.00019946,7.42E-05
705.84,0.00021608,6.40E-05,1.14E-05,-1.51E-05,0.0020537,0.00019239,8.35E-05
706.08,0.00020793,6.16E-05,9.38E-06,-1.53E-05,0.0020192,0.00017592,8.61E-05
706.31,0.00020294,5.46E-05,1.03E-05,-2.20E-05,0.0019848,0.00015946,8.49E-05
706.55,0.00019327,4.63E-05,1.32E-05,-1.65E-05,0.0019503,0.00014299,8.26E-05
706.78,0.00018462,3.89E-05,1.26E-05,-1.35E-05,0.0019327,0.00015588,8.20E-05
707.01,0.00017504,4.69E-05,1.25E-05,-1.23E-05,0.0019205,0.00017815,8.34E-05
707.25,0.0001753,4.37E-05,1.11E-05,-8.45E-06,0.0019083,0.00020041,8.58E-05
707.48,0.00016494,3.66E-05,1.41E-05,-1.05E-05,0.0018761,0.000206,8.34E-05
707.71,0.00015838,3.52E-05,1.46E-05,-5.89E-06,0.0018221,0.00019349,8.29E-05
707.95,0.00015128,3.74E-05,1.15E-05,-7.66E-06,0.0017681,0.00018099,8.32E-05
708.18,0.00014022,3.71E-05,1.70E-05,6.09E-06,0.001722,0.00017395,7.11E-05
708.41,0.00013604,4.21E-05,1.48E-05,5.62E-06,0.001707,0.0001886,6.79E-05
708.65,0.00012978,5.09E-05,1.13E-05,5.12E-06,0.0016921,0.00020324,6.90E-05
708.88,0.00012529,5.20E-05,3.60E-06,2.56E-06,0.0016771,0.00021789,7.17E-05
709.12,0.00012202,5.85E-05,1.74E-06,8.85E-07,0.0016156,0.00020885,6.85E-05
709.35,0.00011646,4.75E-05,2.48E-06,4.06E-06,0.0015503,0.00019786,6.31E-05
709.58,0.00010601,5.01E-05,2.56E-07,1.76E-06,0.001485,0.00018688,6.67E-05
709.82,0.00010074,5.20E-05,-3.28E-06,3.18E-06,0.0014653,0.00018636,7.51E-05
710.05,9.35E-05,4.86E-05,-7.66E-06,1.95E-07,0.0014705,0.00019154,7.34E-05
710.28,9.00E-05,5.39E-05,-1.13E-05,-3.59E-06,0.0014757,0.00019673,7.73E-05
710.52,9.09E-05,5.20E-05,-1.79E-05,-1.42E-05,0.0014685,0.00020079,8.86E-05
710.75,9.14E-05,4.90E-05,-1.51E-05,-1.63E-05,0.0014401,0.00020293,8.75E-05
710.99,9.09E-05,4.30E-05,-1.61E-05,-2.10E-05,0.0014117,0.00020507,8.75E-05
711.22,8.87E-05,4.52E-05,-2.02E-05,-3.14E-05,0.0013808,0.00020567,8.89E-05
711.45,8.64E-05,4.38E-05,-1.96E-05,-2.95E-05,0.0013258,0.00019163,9.02E-05
711.69,7.92E-05,4.98E-05,-1.76E-05,-3.06E-05,0.0012709,0.00017759,9.16E-05
711.92,7.65E-05,4.65E-05,-1.62E-05,-3.38E-05,0.0012159,0.00016354,8.68E-05
712.16,7.33E-05,4.92E-05,-1.67E-05,-3.52E-05,0.0012207,0.0001595,7.88E-05
712.39,7.19E-05,5.37E-05,-2.09E-05,-4.50E-05,0.0012387,0.00015767,8.25E-05
712.62,6.47E-05,4.85E-05,-1.51E-05,-3.74E-05,0.0012568,0.00015584,7.57E-05
712.86,5.97E-05,4.99E-05,-1.08E-05,-3.33E-05,0.0012499,0.00015152,7.53E-05
713.09,5.25E-05,4.64E-05,-1.59E-05,-3.24E-05,0.0012221,0.0001451,7.62E-05
713.32,4.89E-05,4.96E-05,-1.21E-05,-2.68E-05,0.0011943,0.00013869,7.49E-05
713.56,4.44E-05,5.38E-05,-3.87E-06,-1.58E-05,0.0011695,0.00013228,7.33E-05
713.79,3.88E-05,5.53E-05,-3.68E-06,-1.70E-05,0.0011527,0.00012586,7.44E-05
714.03,3.55E-05,4.89E-05,-4.69E-06,-1.28E-05,0.0011359,0.00011945,7.25E-05
714.26,3.59E-05,5.37E-05,-9.23E-06,-9.03E-06,0.0011191,0.00011304,7.58E-05
714.49,3.74E-05,4.46E-05,-9.95E-06,-5.06E-06,0.0010758,0.00012728,7.41E-05
714.73,3.31E-05,4.14E-05,-5.25E-06,-2.24E-06,0.0010325,0.00014163,6.85E-05
714.96,3.32E-05,3.70E-05,-2.76E-06,-4.68E-06,0.0009891,0.00015599,6.85E-05
715.2,3.20E-05,3.46E-05,-2.13E-06,-1.94E-06,0.0009433,0.00015868,6.78E-05
715.43,3.02E-05,3.24E-05,5.19E-06,4.13E-06,0.00089657,0.00015685,6.48E-05
715.66,2.54E-05,2.55E-05,1.91E-06,3.34E-06,0.00084982,0.00015501,6.44E-05
715.9,2.18E-05,2.64E-05,-5.96E-07,3.21E-06,0.00081155,0.00015755,6.33E-05
716.13,2.42E-05,2.51E-05,2.57E-07,4.12E-06,0.00078375,0.0001655,6.19E-05
716.37,2.19E-05,2.55E-05,1.29E-06,-2.11E-06,0.00075595,0.00017344,6.08E-05
716.6,1.80E-05,1.99E-05,9.11E-06,-1.11E-07,0.00073198,0.00017851,5.41E-05
716.83,1.68E-05,2.86E-05,1.18E-05,-2.01E-06,0.00072617,0.00016995,5.44E-05
717.07,1.68E-05,2.75E-05,1.37E-05,-2.13E-06,0.00072037,0.0001614,5.44E-05
717.3,1.21E-05,2.22E-05,1.15E-05,-1.86E-06,0.00071456,0.00015284,5.30E-05
717.54,1.11E-05,2.32E-05,1.19E-05,-4.19E-06,0.00071647,0.00014594,5.67E-05
717.77,1.15E-05,2.70E-05,8.73E-06,-2.26E-06,0.00071922,0.00013921,5.54E-05
718.01,1.34E-05,2.95E-05,4.78E-06,-3.37E-06,0.00072197,0.00013249,5.11E-05
718.24,1.52E-05,2.65E-05,4.67E-06,-9.48E-06,0.00070162,0.00013346,5.04E-05
718.47,9.43E-06,2.23E-05,4.88E-06,-1.09E-05,0.0006677,0.00013897,4.54E-05
718.71,1.60E-05,2.49E-05,1.22E-06,-1.35E-05,0.00063377,0.00014447,5.16E-05
718.94,1.45E-05,2.69E-05,4.41E-08,-1.20E-05,0.00059688,0.00014964,5.49E-05
719.18,8.57E-06,2.70E-05,1.80E-06,-1.35E-05,0.0005547,0.00015423,5.36E-05
719.41,7.52E-06,2.99E-05,-1.84E-06,-1.30E-05,0.00051251,0.00015881,5.39E-05
719.64,1.02E-05,3.62E-05,-7.92E-06,-2.08E-05,0.00047559,0.00016271,6.32E-05
719.88,7.79E-06,3.31E-05,-8.54E-06,-2.04E-05,0.00049394,0.00015934,5.95E-05
720.11,1.11E-05,2.81E-05,-1.08E-05,-2.63E-05,0.00051228,0.00015598,6.30E-05
720.35,1.48E-05,2.97E-05,-7.79E-06,-2.41E-05,0.00053062,0.00015262,5.93E-05
720.58,1.66E-05,2.14E-05,-6.59E-06,-2.71E-05,0.000527,0.0001485,5.82E-05
720.82,1.68E-05,2.63E-05,-1.09E-05,-3.24E-05,0.00051844,0.00014422,6.67E-05
721.05,1.66E-05,2.42E-05,-6.40E-06,-2.26E-05,0.00050988,0.00013994,6.30E-05
721.28,1.74E-05,2.42E-05,-1.17E-05,-3.22E-05,0.00048428,0.00013466,6.45E-05
721.52,2.08E-05,1.33E-05,-1.35E-05,-2.65E-05,0.00044453,0.00012854,6.63E-05
721.75,2.07E-05,1.53E-05,-4.54E-06,-1.51E-05,0.00040477,0.00012243,6.81E-05
721.99,1.83E-05,1.10E-05,1.54E-06,-6.30E-06,0.00038326,0.00012442,6.14E-05
722.22,2.07E-05,1.28E-05,1.71E-07,-1.30E-05,0.00040956,0.00014767,6.36E-05
722.46,1.72E-05,1.52E-05,3.01E-06,-1.17E-05,0.00043587,0.00017091,6.64E-05
722.69,1.31E-05,1.47E-05,5.69E-06,-1.01E-05,0.00046198,0.00019388,7.70E-05
722.92,1.12E-05,1.43E-05,7.13E-06,-5.78E-07,0.00046045,0.00017706,7.96E-05
723.16,9.87E-06,1.06E-05,1.23E-05,9.83E-06,0.00045892,0.00016023,7.51E-05
723.39,6.59E-06,1.26E-05,9.61E-06,4.77E-06,0.00045739,0.00014341,8.09E-05
723.63,1.03E-05,4.79E-06,1.26E-05,1.20E-05,0.00045293,0.00014306,7.65E-05
723.86,8.00E-06,9.44E-06,8.73E-06,1.78E-06,0.00044742,0.00014857,7.82E-05
724.1,5.88E-06,4.67E-06,2.96E-06,-1.12E-05,0.00044191,0.00015408,7.46E-05
724.33,9.38E-06,1.30E-05,2.44E-06,-1.18E-05,0.00044,0.000157,7.64E-05
724.56,1.06E-05,2.12E-05,2.82E-06,-5.00E-06,0.00044214,0.000157,7.71E-05
724.8,1.16E-05,2.64E-05,2.63E-06,-7.16E-06,0.00044428,0.000157,7.64E-05
725.03,9.46E-06,2.12E-05,-1.59E-06,-1.80E-05,0.00044377,0.00015638,7.74E-05
725.27,1.26E-05,2.74E-05,-9.33E-06,-3.42E-05,0.00043275,0.00015332,8.04E-05
725.5,1.30E-05,2.19E-05,-9.07E-06,-3.95E-05,0.00042174,0.00015026,7.77E-05
725.74,1.28E-05,2.09E-05,-1.28E-05,-4.09E-05,0.00041072,0.0001472,7.60E-05
725.97,8.32E-06,2.52E-05,-8.02E-06,-3.63E-05,0.00039427,0.00016101,6.55E-05
726.21,1.21E-05,3.12E-05,-1.14E-05,-4.06E-05,0.00037744,0.00017601,6.96E-05
726.44,1.19E-05,3.09E-05,-1.02E-05,-3.41E-05,0.0003606,0.00019101,7.53E-05
726.67,1.07E-05,2.49E-05,-1.09E-05,-3.78E-05,0.00034132,0.00018661,7.47E-05
726.91,8.54E-06,1.65E-05,-1.52E-05,-4.20E-05,0.00032081,0.00017253,7.62E-05
727.14,7.54E-06,7.38E-06,-1.68E-05,-4.33E-05,0.0003003,0.00015845,7.71E-05
727.38,1.39E-05,1.55E-05,-1.73E-05,-3.67E-05,0.00027979,0.0001462,8.19E-05
727.61,1.15E-05,1.47E-05,-1.30E-05,-2.53E-05,0.00025927,0.00013671,7.98E-05
727.85,1.24E-05,1.55E-05,-1.22E-05,-2.06E-05,0.00023876,0.00012722,8.31E-05
728.08,1.28E-05,1.36E-05,-1.34E-05,-2.02E-05,0.00022522,0.00011953,8.38E-05
728.32,1.22E-05,1.44E-05,-1.29E-05,-2.59E-05,0.00025676,0.00012351,0.00012776
728.55,1.09E-05,1.02E-05,-3.92E-06,-1.69E-05,0.0002883,0.00012749,0.00011437
728.79,1.22E-05,1.33E-05,-1.36E-06,-1.33E-05,0.00031984,0.00013148,0.00011607
729.02,1.33E-05,1.11E-05,2.43E-06,-6.56E-06,0.00030246,0.00013227,0.00011542
729.25,1.23E-05,8.13E-06,7.57E-06,7.73E-06,0.00027765,0.00013257,0.00011454
729.49,1.01E-05,2.18E-05,1.44E-05,2.21E-05,0.00025285,0.00013288,0.00011647
729.72,5.12E-06,2.04E-05,2.28E-05,3.43E-05,0.00027587,0.00014242,0.0001137
729.96,3.24E-06,2.02E-05,2.19E-05,3.03E-05,0.00033038,0.00015804,0.00011319
730.19,4.04E-06,2.55E-05,1.85E-05,2.61E-05,0.0003849,0.00017366,0.00011332
730.43,1.93E-06,2.96E-05,2.10E-05,2.45E-05,0.00040536,0.00018555,0.00011542
730.66,1.37E-06,3.64E-05,6.39E-06,1.75E-05,0.0003591,0.00019015,9.20E-05
730.9,-4.02E-06,4.00E-05,2.32E-06,2.02E-05,0.00031285,0.00019474,0.00010491
731.13,-5.40E-06,3.76E-05,1.32E-06,1.37E-05,0.00026941,0.00019796,0.00010131
731.37,-4.89E-06,3.98E-05,-1.55E-06,7.64E-06,0.00026144,0.00018387,0.0001011
731.6,-4.39E-06,4.23E-05,-3.63E-06,-2.63E-06,0.00025348,0.00016978,8.93E-05
731.84,-5.53E-06,3.41E-05,-6.53E-06,-1.09E-05,0.00024551,0.00015568,8.69E-05
732.07,-4.55E-06,3.74E-05,-1.45E-05,-2.67E-05,0.00025739,0.00016491,8.75E-05
732.3,-1.23E-06,2.51E-05,-1.07E-05,-2.02E-05,0.00027393,0.00017961,8.58E-05
732.54,-1.50E-06,2.67E-05,-1.26E-05,-2.78E-05,0.00029048,0.00019432,8.99E-05
732.77,-3.46E-06,2.05E-05,-1.03E-05,-2.97E-05,0.00028294,0.00020451,8.51E-05
733.01,3.24E-07,1.07E-05,1.20E-06,-2.21E-05,0.00025536,0.00021095,7.88E-05
733.24,1.94E-06,1.02E-05,3.71E-06,-2.76E-05,0.00022778,0.00021738,7.70E-05
733.48,5.20E-06,1.20E-05,1.00E-06,-3.37E-05,0.00020947,0.00022339,8.12E-05
733.71,5.93E-06,2.27E-05,-4.66E-06,-3.27E-05,0.00021468,0.00022829,9.12E-05
733.95,8.16E-06,2.47E-05,-4.67E-06,-3.50E-05,0.00021989,0.00023319,0.00010644
734.18,1.57E-05,2.36E-05,-1.46E-05,-4.52E-05,0.00022496,0.00023814,0.00011274
734.42,1.52E-05,1.82E-05,-5.70E-06,-3.21E-05,0.00022312,0.00024519,0.00011125
734.65,1.27E-05,3.46E-05,-4.70E-06,-3.30E-05,0.00022128,0.00025224,0.00011512
734.89,1.23E-05,2.56E-05,-3.13E-06,-2.78E-05,0.00021944,0.00025929,0.00011436
735.12,1.45E-05,2.43E-05,-4.52E-06,-3.07E-05,0.00023061,0.00027285,0.00012238
735.36,1.05E-05,3.21E-05,-4.22E-06,-2.97E-05,0.00024594,0.00028848,0.00012366
735.59,1.26E-05,2.75E-05,3.78E-08,-2.21E-05,0.00026127,0.00030412,0.00012587
735.83,1.15E-05,2.50E-05,6.62E-06,-1.13E-05,0.00024558,0.00030926,0.00012476
736.06,9.37E-06,2.02E-05,1.84E-05,-4.76E-06,0.00019836,0.00030374,0.00011157
736.3,1.12E-05,1.93E-05,1.51E-05,-8.84E-06,0.00015114,0.00029822,0.0001183
736.53,4.57E-06,1.56E-05,2.17E-05,-6.40E-06,0.00011982,0.0002976,0.00011654
736.77,4.57E-06,-0.00013002,-2.08E-05,-4.75E-05,0.00014036,0.00031293,0.00012233
737,7.07E-06,-0.00013932,-1.67E-05,-4.74E-05,0.00016091,0.00032826,0.00012562
737.24,7.02E-06,-0.0001375,-1.57E-05,-5.28E-05,0.00018145,0.00034359,0.00013259
737.47,1.04E-05,-0.00013838,-8.59E-06,-4.59E-05,0.00016378,0.00034728,0.00013234
737.71,1.26E-05,-0.00013622,-4.86E-06,-4.90E-05,0.00014508,0.00035066,0.00014006
737.94,1.15E-05,-0.00012399,-4.86E-06,-5.41E-05,0.00012636,0.00035403,0.00014623
738.18,1.25E-05,-0.00012222,-4.18E-06,-5.45E-05,0.00014659,0.00036287,0.00015241
738.41,1.16E-05,-0.00013004,-6.26E-06,-5.73E-05,0.00018248,0.00037392,0.00016621
738.65,8.82E-06,-0.00013173,4.02E-06,-5.08E-05,0.00021836,0.00038496,0.0001645
738.88,8.58E-06,-0.00012756,1.14E-05,-4.75E-05,0.00023147,0.00039864,0.00016837
739.12,8.13E-06,1.83E-05,5.39E-05,-1.36E-05,0.00021705,0.00041551,0.00016969
739.35,6.21E-06,1.64E-05,5.34E-05,-1.71E-05,0.00020263,0.00043239,0.00017228
